ID,Exp. Mass,%,Hit,Hit Score,# Perms,Theo. Mass,Da,ppm,Hex,HexNAc,Neu5Ac,Fuc,Oxidation,OffBy+1,OffBy-1,Perm,Perm Score,N13,N30,O115-122,O123-133,O134-145
100-7-3,21813.863,0.6,25,0,3,21813.8335,0.0295,1,12,10,8,0,0,0,0,0,0,A1S1,A1S1,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
100-5-21,21813.863,0.6,26,0,2,21813.8335,0.0295,1,11,10,8,1,1,0,0,0,0,A3S3F+LacN1,unmodified,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
100-5-22,21813.863,0.6,27,0,6,21813.8335,0.0295,1,11,10,8,1,1,0,0,0,0,A3S3F+LacN1,unmodified,1 x Core,2 x Core + 3 x S,1 x Core + 2 x S
100-7-4,21813.863,0.6,28,0,1,21813.8335,0.0295,1,12,10,8,0,0,0,0,0,0,A2S1G1,A1S1,1 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
100-5-23,21813.863,0.6,29,0,3,21813.8335,0.0295,1,11,10,8,1,1,0,0,0,0,A3S2G1F+LacN1,unmodified,unmodified,2 x Core + 3 x S,2 x Core + 3 x S
100-5-24,21813.863,0.6,30,0,2,21813.8335,0.0295,1,11,10,8,1,1,0,0,0,0,A3S3F,unmodified,2 x Core,2 x Core + 3 x S,1 x Core + 2 x S
100-7-5,21813.863,0.6,31,0,3,21813.8335,0.0295,1,12,10,8,0,0,0,0,0,0,A1S1,A1S1,unmodified,2 x Core + 3 x S,2 x Core + 3 x S
100-7-6,21813.863,0.6,32,0,3,21813.8335,0.0295,1,12,10,8,0,0,0,0,0,0,A3S3,A1S1,unmodified,1 x Core + 2 x S,1 x Core + 2 x S
100-8-1,21813.863,0.6,33,0,1,21813.8131,0.0499,2,10,10,9,0,2,1,0,0,0,A2G1,unmodified,2 x Core + 3 x S,2 x Core + 3 x S,2 x Core + 3 x S
100-7-7,21813.863,0.6,34,0,3,21813.8335,0.0295,1,12,10,8,0,0,0,0,0,0,A1G1,A1S1,1 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
101-4-0,21818.0691,2.8,0,33.48,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,29.18,A2G2,A2S1G1F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
101-4-1,21818.0691,2.8,1,16.67,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,14.8,A2S1G1,A2G2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
101-4-2,21818.0691,2.8,2,10.99,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,8.04,A2S1G1,A2S1G1F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core
101-4-3,21818.0691,2.8,3,5.8,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,4.2,A2G2,A2S2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core
101-4-4,21818.0691,2.8,4,3.47,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,2.65,A2S1G1,A2S1G1F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
101-4-5,21818.0691,2.8,5,2.96,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,2.06,A2G2,A2G2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
101-4-6,21818.0691,2.8,6,2.76,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,1.98,A2S1G1,A3S1G2F,unmodified,2 x Core + 2 x S,1 x Core + 1 x S
101-4-7,21818.0691,2.8,7,1.85,1,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,1.85,A2S1G1,A3S1G2F,1 x Core + 1 x S,1 x Core + 1 x S,1 x Core + 1 x S
101-4-8,21818.0691,2.8,8,1.83,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,1.39,A2G2,A2S2F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
101-4-9,21818.0691,2.8,9,1.49,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,1.09,A2S2,A2G2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core
101-4-10,21818.0691,2.8,10,1.41,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,1.16,A2G2,A2G2F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
101-4-11,21818.0691,2.8,11,1.16,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.83,A3S1G2,A2S1G1F,unmodified,2 x Core + 2 x S,1 x Core + 1 x S
101-4-12,21818.0691,2.8,12,0.96,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.76,A2G2,A2S1G1F,2 x Core + 2 x S,2 x Core + 2 x S,unmodified
101-4-13,21818.0691,2.8,13,0.82,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.63,A2G2,A2S1G1F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core
101-4-14,21818.0691,2.8,14,0.77,1,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.77,A3S1G2,A2S1G1F,1 x Core + 1 x S,1 x Core + 1 x S,1 x Core + 1 x S
101-4-15,21818.0691,2.8,15,0.68,8,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.37,A2G2,A2S1G1F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
101-4-16,21818.0691,2.8,16,0.67,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.38,A2S1G1,A2S2F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core
101-4-17,21818.0691,2.8,17,0.64,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.36,A2G2,A3S1G2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 1 x S
101-4-18,21818.0691,2.8,18,0.57,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.41,A3G3,A2S2F,unmodified,2 x Core + 2 x S,1 x Core + 1 x S
101-4-19,21818.0691,2.8,19,0.53,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.19,A2G2,A2S1G1F,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core
101-4-20,21818.0691,2.8,20,0.48,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.39,A2S1G1,A2G2F,2 x Core + 2 x S,2 x Core + 2 x S,unmodified
101-4-21,21818.0691,2.8,21,0.47,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.36,A2S2,A2G2F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
101-4-22,21818.0691,2.8,22,0.41,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.32,A2S1G1,A2G2F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core
101-4-23,21818.0691,2.8,23,0.39,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.27,A2G2,A3S2G1F,unmodified,2 x Core + 2 x S,1 x Core + 1 x S
101-4-24,21818.0691,2.8,24,0.38,1,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.38,A3G3,A2S2F,1 x Core + 1 x S,1 x Core + 1 x S,1 x Core + 1 x S
101-4-25,21818.0691,2.8,25,0.34,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.2,A2S2,A2S1G1F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core
101-4-26,21818.0691,2.8,26,0.34,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.19,A2S1G1,A2G2F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
101-4-27,21818.0691,2.8,27,0.34,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.27,A2G2,A3S1G2F,unmodified,2 x Core + 2 x S,1 x Core + 2 x S
101-4-28,21818.0691,2.8,28,0.31,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.16,A2S2,A3S1G2F,1 x Core + 1 x S,1 x Core,1 x Core + 1 x S
101-4-29,21818.0691,2.8,29,0.28,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.16,A2S1G1,A2S2F,2 x Core + 2 x S,1 x Core,1 x Core
101-4-30,21818.0691,2.8,30,0.27,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.19,A3S2G1,A2G2F,unmodified,2 x Core + 2 x S,1 x Core + 1 x S
101-4-31,21818.0691,2.8,31,0.27,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.18,A2S1G1,A2S1G1F,2 x Core + 1 x S,2 x Core + 2 x S,unmodified
101-4-32,21818.0691,2.8,32,0.26,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.1,A2S1G1,A2G2F,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core
101-4-33,21818.0691,2.8,33,0.26,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.26,A2G2,A3S2G1F,1 x Core + 1 x S,1 x Core + 1 x S,1 x Core + 1 x S
101-4-34,21818.0691,2.8,34,0.25,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.17,A2G2,A2G2F,unmodified,2 x Core + 2 x S,2 x Core + 3 x S
101-4-35,21818.0691,2.8,35,0.25,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.14,A3G3,A2S1G1F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 1 x S
101-4-36,21818.0691,2.8,36,0.25,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.13,A3S1G2,A2S2F,1 x Core + 1 x S,1 x Core,1 x Core + 1 x S
101-4-37,21818.0691,2.8,37,0.24,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.15,A2G2,A3S1G2F,unmodified,2 x Core + 3 x S,1 x Core + 1 x S
101-4-38,21818.0691,2.8,38,0.22,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.11,A3S2G1,A2S1G1F,1 x Core + 1 x S,1 x Core,1 x Core + 1 x S
101-4-39,21818.0691,2.8,39,0.21,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.1,A2S1G1,A3S1G2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core
101-4-40,21818.0691,2.8,40,0.18,1,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.18,A3S2G1,A2G2F,1 x Core + 1 x S,1 x Core + 1 x S,1 x Core + 1 x S
101-4-41,21818.0691,2.8,41,0.18,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.16,A1G1,A3S1G2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
101-4-42,21818.0691,2.8,42,0.18,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.15,A2S2,A3S1G2F,unmodified,2 x Core + 2 x S,1 x Core
101-4-43,21818.0691,2.8,43,0.16,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.15,A1G1,A2G2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 1 x S
101-4-44,21818.0691,2.8,44,0.16,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.08,A2S1G1,A3S2G1F,1 x Core + 1 x S,1 x Core,1 x Core + 1 x S
101-4-45,21818.0691,2.8,45,0.15,1,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.15,A2S1G1,A2S2F,2 x Core,1 x Core + 1 x S,1 x Core + 1 x S
101-4-46,21818.0691,2.8,46,0.15,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.12,A3S1G2,A2S2F,unmodified,2 x Core + 2 x S,1 x Core
101-4-47,21818.0691,2.8,47,0.14,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.08,A2S2,A2S1G1F,2 x Core + 2 x S,1 x Core,1 x Core
101-4-48,21818.0691,2.8,48,0.14,8,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.09,A2G2,A2S2F,2 x Core + 1 x S,2 x Core + 2 x S,unmodified
101-4-49,21818.0691,2.8,49,0.13,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.08,A3S1G2,A2G2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 1 x S
101-4-50,21818.0691,2.8,50,0.13,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.11,A3G3,A2S1G1F,unmodified,2 x Core + 2 x S,1 x Core + 2 x S
101-4-51,21818.0691,2.8,51,0.13,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.11,A3S2G1,A2S1G1F,unmodified,2 x Core + 2 x S,1 x Core
101-4-52,21818.0691,2.8,52,0.1,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.07,A1G1,A2S1G1F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
101-4-53,21818.0691,2.8,53,0.1,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.04,A2S1G1,A2S1G1F,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core
101-4-54,21818.0691,2.8,54,0.09,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.06,A3G3,A2S1G1F,unmodified,2 x Core + 3 x S,1 x Core + 1 x S
101-4-55,21818.0691,2.8,55,0.09,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.06,A2S1G1,A2S1G1F,2 x Core,1 x Core + 2 x S,1 x Core + 1 x S
101-4-56,21818.0691,2.8,56,0.09,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.08,A2S1G1,A3S2G1F,unmodified,2 x Core + 2 x S,1 x Core
101-4-57,21818.0691,2.8,57,0.09,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.04,A3S1G2,A2S1G1F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core
101-4-58,21818.0691,2.8,58,0.08,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.08,A1G1,A2S1G1F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core
101-4-59,21818.0691,2.8,59,0.08,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.05,A2S2,A3S1G2F,unmodified,2 x Core + 1 x S,1 x Core + 1 x S
101-4-60,21818.0691,2.8,60,0.07,1,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.07,A2S2,A2S1G1F,2 x Core,1 x Core + 1 x S,1 x Core + 1 x S
101-4-61,21818.0691,2.8,61,0.07,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.06,A3S1G2,A2G2F,unmodified,2 x Core + 2 x S,1 x Core + 2 x S
101-4-62,21818.0691,2.8,62,0.07,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.04,A3S1G2,A2S2F,unmodified,2 x Core + 1 x S,1 x Core + 1 x S
101-4-63,21818.0691,2.8,63,0.06,8,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.03,A1S1,A2G2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
101-4-64,21818.0691,2.8,64,0.06,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.03,A3S2G1,A3S1G2F,1 x Core + 1 x S,unmodified,1 x Core + 1 x S
101-4-65,21818.0691,2.8,65,0.06,8,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.03,A2G2,A2S1G1F,unmodified,2 x Core + 1 x S,2 x Core + 3 x S
101-4-66,21818.0691,2.8,66,0.06,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.04,A1S1,A3S1G2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core
101-4-67,21818.0691,2.8,67,0.06,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.03,A3S2G1,A2S1G1F,unmodified,2 x Core + 1 x S,1 x Core + 1 x S
101-4-68,21818.0691,2.8,68,0.05,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.04,A1S1,A2G2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core
101-4-69,21818.0691,2.8,69,0.05,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.04,A2S1G1,A3S1G2F,unmodified,2 x Core + 3 x S,1 x Core
101-4-70,21818.0691,2.8,70,0.05,8,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A2G2,A2S2F,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core
101-4-71,21818.0691,2.8,71,0.05,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.03,A3S1G2,A2G2F,unmodified,2 x Core + 3 x S,1 x Core + 1 x S
101-4-72,21818.0691,2.8,72,0.05,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.03,A2G2,A2S2F,2 x Core,1 x Core + 2 x S,1 x Core + 1 x S
101-4-73,21818.0691,2.8,73,0.04,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A3G3,A2S2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core
101-4-74,21818.0691,2.8,74,0.04,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A2S1G1,A3S2G1F,unmodified,2 x Core + 1 x S,1 x Core + 1 x S
101-4-75,21818.0691,2.8,75,0.04,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A2S1G1,A3S1G2F,unmodified,2 x Core + 1 x S,1 x Core + 2 x S
101-4-76,21818.0691,2.8,76,0.04,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A2S2,A2G2F,2 x Core + 1 x S,2 x Core + 2 x S,unmodified
101-4-77,21818.0691,2.8,77,0.03,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.03,A2S1G1,A2S2F,2 x Core,2 x Core + 2 x S,unmodified
101-4-78,21818.0691,2.8,78,0.03,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3S1G2,A3S1G2F,unmodified,1 x Core + 2 x S,1 x Core + 1 x S
101-4-79,21818.0691,2.8,79,0.03,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2G2,A3S2G1F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core
101-4-80,21818.0691,2.8,80,0.03,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A2S1G1,A2G2F,unmodified,2 x Core + 1 x S,2 x Core + 3 x S
101-4-81,21818.0691,2.8,81,0.03,8,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A1S1,A2S1G1F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core
101-4-82,21818.0691,2.8,82,0.02,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A1S1,A2S1G1F,2 x Core,2 x Core + 2 x S,1 x Core + 1 x S
101-4-83,21818.0691,2.8,83,0.02,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2S2,A2S2F,2 x Core,1 x Core,1 x Core + 1 x S
101-4-84,21818.0691,2.8,84,0.02,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A3S1G2,A2S1G1F,unmodified,2 x Core + 3 x S,1 x Core
101-4-85,21818.0691,2.8,85,0.02,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A2S1G1,A2S1G1F,1 x Core,2 x Core + 3 x S,1 x Core
101-4-86,21818.0691,2.8,86,0.02,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3S2G1,A2G2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core
101-4-87,21818.0691,2.8,87,0.02,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3S3,A2G2F,1 x Core + 1 x S,1 x Core,1 x Core + 1 x S
101-4-88,21818.0691,2.8,88,0.02,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A3S2G1,A2S2F,1 x Core + 1 x S,1 x Core,1 x Core
101-4-89,21818.0691,2.8,89,0.02,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A1S1,A3S1G2F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
101-4-90,21818.0691,2.8,90,0.02,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3S1G2,A3S2G1F,1 x Core + 1 x S,unmodified,1 x Core + 1 x S
101-4-91,21818.0691,2.8,91,0.02,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A2S2,A2S1G1F,2 x Core,2 x Core + 2 x S,unmodified
101-4-92,21818.0691,2.8,92,0.02,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.02,A2G0F,M5-A1G1,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 1 x S
101-4-93,21818.0691,2.8,93,0.02,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3S1G2,A2S1G1F,unmodified,2 x Core + 1 x S,1 x Core + 2 x S
101-4-94,21818.0691,2.8,94,0.01,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2S1G1,A2S2F,2 x Core,1 x Core + 2 x S,1 x Core
101-4-95,21818.0691,2.8,95,0.01,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A1G1,A2S2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core
101-4-96,21818.0691,2.8,96,0.01,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2G2,A2G2F,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
101-4-97,21818.0691,2.8,97,0.01,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2S2,A2G2F,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core
101-4-98,21818.0691,2.8,98,0.01,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2S2,A2S2F,2 x Core + 1 x S,1 x Core,1 x Core
101-4-99,21818.0691,2.8,99,0.01,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2S2,A2G2F,2 x Core,1 x Core + 2 x S,1 x Core + 1 x S
101-4-100,21818.0691,2.8,100,0.01,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A1G1,A2S2F,2 x Core,2 x Core + 2 x S,1 x Core + 1 x S
101-4-101,21818.0691,2.8,101,0.01,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3S3,A2G2F,unmodified,2 x Core + 2 x S,1 x Core
101-4-102,21818.0691,2.8,102,0.01,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3G3,A2G2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
101-4-103,21818.0691,2.8,103,0.01,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2G2,A2S2F,1 x Core,2 x Core + 3 x S,1 x Core
101-4-104,21818.0691,2.8,104,0.01,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3G3,A2S2F,unmodified,2 x Core + 3 x S,1 x Core
101-4-105,21818.0691,2.8,105,0.01,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A2G2,A2G2F,1 x Core,2 x Core + 3 x S,1 x Core + 2 x S
101-4-106,21818.0691,2.8,106,0.01,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A2S1G1,A2S1G1F,2 x Core,2 x Core + 3 x S,unmodified
101-4-107,21818.0691,2.8,107,0.01,1,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2S1G1,A2S2F,2 x Core + 1 x S,2 x Core + 1 x S,unmodified
101-4-108,21818.0691,2.8,108,0.01,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A1G1,A3S2G1F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core
101-4-109,21818.0691,2.8,109,0.01,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3G3,A2S2F,unmodified,2 x Core + 1 x S,1 x Core + 2 x S
101-4-110,21818.0691,2.8,110,0.01,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2G2,A2S1G1F,2 x Core,1 x Core + 2 x S,1 x Core + 2 x S
101-4-111,21818.0691,2.8,111,0.01,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3S2G1,A2S2F,unmodified,2 x Core + 1 x S,1 x Core
101-4-112,21818.0691,2.8,112,0.01,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A2S2,A2S1G1F,2 x Core,1 x Core + 2 x S,1 x Core
101-4-113,21818.0691,2.8,113,0.01,12,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2G2,A3S2G1F,unmodified,2 x Core + 3 x S,1 x Core
101-4-114,21818.0691,2.8,114,0.01,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A2S2,A3S2G1F,1 x Core + 1 x S,1 x Core,1 x Core
101-4-115,21818.0691,2.8,115,0.01,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A1G1,A2G2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
101-4-116,21818.0691,2.8,116,0.01,2,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A1S1,A2S1G1F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
101-4-117,21818.0691,2.8,117,0.01,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3S3,A2S1G1F,1 x Core + 1 x S,1 x Core,1 x Core
101-4-118,21818.0691,2.8,118,0.01,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0.01,A3S2G1,A3S1G2F,unmodified,2 x Core + 2 x S,unmodified
101-4-119,21818.0691,2.8,119,0.01,8,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A2G2,A3S2G1F,unmodified,2 x Core + 1 x S,1 x Core + 2 x S
101-4-120,21818.0691,2.8,120,0.01,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A3G3,A2G2F,unmodified,2 x Core + 3 x S,1 x Core + 2 x S
101-4-121,21818.0691,2.8,121,0.01,3,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A1G1,A3S1G2F,2 x Core + 2 x S,2 x Core + 2 x S,unmodified
101-4-122,21818.0691,2.8,122,0.01,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A3S3,A2G2F,unmodified,2 x Core + 1 x S,1 x Core + 1 x S
101-4-123,21818.0691,2.8,123,0.01,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A3S2G1,A2G2F,unmodified,2 x Core + 3 x S,1 x Core
101-4-124,21818.0691,2.8,124,0,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A2G2,A2S2F,2 x Core,2 x Core + 3 x S,unmodified
101-4-125,21818.0691,2.8,125,0,4,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A1G1,A2G2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
101-4-126,21818.0691,2.8,126,0,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A3S3,A3S1G2F,1 x Core + 1 x S,unmodified,1 x Core
101-4-127,21818.0691,2.8,127,0,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A1G1,A3S1G2F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core
101-4-128,21818.0691,2.8,128,0,6,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A1G1,A2G2F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core
101-4-129,21818.0691,2.8,129,0,1,21817.8696,0.1995,9,14,12,5,1,0,1,0,0,0,A2S2,A2S1G1F,2 x Core + 1 x S,2 x Core + 1 x S,unmodified
